Startpoint,Data_Arrival_Time,Data_Required_Time,Slack,Status,Port_Name,Port_Delay,Library_Setup_Time
my_xpos[0] (input port clocked by ideal_clock),1.048,1.894,0.845,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),1.048,1.895,0.846,MET,,,-0.085
my_xpos[0] (input port clocked by ideal_clock),1.043,1.894,0.851,MET,,,-0.086
my_xpos[0] (input port clocked by ideal_clock),1.042,1.894,0.852,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),1.037,1.895,0.858,MET,,,-0.085
my_xpos[0] (input port clocked by ideal_clock),1.035,1.894,0.858,MET,,,-0.086
my_xpos[0] (input port clocked by ideal_clock),1.034,1.894,0.86,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),1.033,1.894,0.862,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),1.028,1.895,0.866,MET,,,-0.085
my_xpos[0] (input port clocked by ideal_clock),1.027,1.894,0.867,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),0.928,1.911,0.983,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.923,1.911,0.988,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.915,1.913,0.998,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.912,1.912,1.001,MET,,,
my_xpos[0] (input port clocked by ideal_clock),0.899,1.912,1.013,MET,,,
my_xpos[0] (input port clocked by ideal_clock),0.897,1.913,1.016,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.894,1.911,1.016,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.892,1.911,1.02,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.891,1.911,1.02,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.889,1.912,1.023,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.864,1.911,1.047,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.851,1.911,1.06,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.84,1.91,1.07,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.808,1.91,1.102,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.803,1.912,1.109,MET,,,
my_xpos[0] (input port clocked by ideal_clock),0.756,1.894,1.138,MET,,,-0.086
my_xpos[0] (input port clocked by ideal_clock),0.755,1.893,1.139,MET,,,-0.087
my_xpos[0] (input port clocked by ideal_clock),0.753,1.894,1.141,MET,,,-0.086
ivch_1 (input port clocked by ideal_clock),0.617,1.763,1.146,MET,,,
my_xpos[0] (input port clocked by ideal_clock),0.747,1.893,1.147,MET,,,-0.087
my_xpos[0] (input port clocked by ideal_clock),0.745,1.893,1.148,MET,,,-0.087
my_xpos[0] (input port clocked by ideal_clock),0.746,1.894,1.148,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),0.742,1.893,1.152,MET,,,-0.087
my_xpos[1] (input port clocked by ideal_clock),0.741,1.893,1.152,MET,,,-0.087
ivch_4 (input port clocked by ideal_clock),0.61,1.762,1.152,MET,,,
my_xpos[0] (input port clocked by ideal_clock),0.733,1.889,1.155,MET,,,-0.091
my_xpos[1] (input port clocked by ideal_clock),0.738,1.893,1.155,MET,,,-0.087
my_xpos[1] (input port clocked by ideal_clock),0.728,1.888,1.161,MET,,,-0.092
my_xpos[0] (input port clocked by ideal_clock),0.727,1.888,1.161,MET,,,-0.092
ivch_1 (input port clocked by ideal_clock),0.601,1.762,1.161,MET,,,
ivch_4 (input port clocked by ideal_clock),0.596,1.76,1.164,MET,,,
ivch_1 (input port clocked by ideal_clock),0.596,1.762,1.166,MET,,,
ivch_1 (input port clocked by ideal_clock),0.595,1.762,1.168,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.72,1.889,1.168,MET,,,-0.091
ivch_4 (input port clocked by ideal_clock),0.591,1.76,1.169,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.719,1.888,1.169,MET,,,-0.092
my_xpos[0] (input port clocked by ideal_clock),0.723,1.894,1.17,MET,,,-0.086
ivch_4 (input port clocked by ideal_clock),0.588,1.76,1.173,MET,,,
my_xpos[1] (input port clocked by ideal_clock),0.719,1.894,1.174,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),0.712,1.889,1.177,MET,,,-0.091
my_xpos[1] (input port clocked by ideal_clock),0.716,1.894,1.178,MET,,,-0.086
my_xpos[1] (input port clocked by ideal_clock),0.711,1.894,1.183,MET,,,-0.086
my_xpos[0] (input port clocked by ideal_clock),0.71,1.895,1.184,MET,,,-0.085
my_xpos[1] (input port clocked by ideal_clock),0.705,1.895,1.19,MET,,,-0.085
my_xpos[1] (input port clocked by ideal_clock),0.697,1.889,1.192,MET,,,-0.091
my_xpos[1] (input port clocked by ideal_clock),0.69,1.888,1.198,MET,,,-0.092
my_xpos[1] (input port clocked by ideal_clock),0.687,1.888,1.201,MET,,,-0.092
my_xpos[1] (input port clocked by ideal_clock),0.683,1.888,1.205,MET,,,-0.092
ivch_1 (input port clocked by ideal_clock),0.557,1.764,1.206,MET,,,
ivch_2 (input port clocked by ideal_clock),0.516,1.761,1.245,MET,,,
ivch_2 (input port clocked by ideal_clock),0.508,1.762,1.254,MET,,,
ivch_1 (input port clocked by ideal_clock),0.632,1.891,1.259,MET,,,-0.089
ivch_0 (input port clocked by ideal_clock),0.579,1.842,1.263,MET,,,
ivch_1 (input port clocked by ideal_clock),0.621,1.891,1.27,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.62,1.891,1.271,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.612,1.892,1.28,MET,,,-0.088
ivch_0 (input port clocked by ideal_clock),0.56,1.84,1.28,MET,,,
ivch_1 (input port clocked by ideal_clock),0.611,1.891,1.28,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.611,1.891,1.28,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.611,1.891,1.28,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.611,1.891,1.28,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.611,1.891,1.28,MET,,,-0.089
ivch_0 (input port clocked by ideal_clock),0.561,1.841,1.281,MET,,,
ivch_1 (input port clocked by ideal_clock),0.611,1.892,1.281,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.611,1.892,1.281,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.611,1.892,1.281,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.611,1.892,1.281,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.611,1.892,1.281,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.61,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.61,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.61,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.61,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.61,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.282,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.283,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.283,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.283,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.283,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.609,1.892,1.283,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.284,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.285,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.285,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.285,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.285,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.607,1.892,1.285,MET,,,-0.088
ivch_0 (input port clocked by ideal_clock),0.556,1.841,1.286,MET,,,
ivch_1 (input port clocked by ideal_clock),0.606,1.892,1.286,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.606,1.892,1.286,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.606,1.892,1.286,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.606,1.892,1.286,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.606,1.892,1.286,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.604,1.892,1.288,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.604,1.892,1.288,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.604,1.892,1.288,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.604,1.892,1.288,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.604,1.892,1.288,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.603,1.891,1.289,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.603,1.891,1.289,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.603,1.891,1.289,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.603,1.891,1.289,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.603,1.891,1.289,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.601,1.891,1.29,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.601,1.891,1.29,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.601,1.891,1.29,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.601,1.891,1.29,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.601,1.891,1.29,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.6,1.891,1.291,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.6,1.891,1.291,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.6,1.891,1.291,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.6,1.891,1.291,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.6,1.891,1.291,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.549,1.84,1.291,MET,,,
ivch_4 (input port clocked by ideal_clock),0.599,1.891,1.292,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.599,1.891,1.292,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.599,1.891,1.292,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.599,1.891,1.292,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.599,1.891,1.292,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.598,1.891,1.294,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.598,1.891,1.294,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.598,1.891,1.294,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.598,1.891,1.294,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.598,1.891,1.294,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.469,1.764,1.294,MET,,,
ivch_4 (input port clocked by ideal_clock),0.596,1.891,1.295,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.596,1.891,1.295,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.596,1.891,1.295,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.596,1.891,1.295,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.596,1.891,1.295,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.296,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.296,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.296,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.296,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.296,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.596,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.595,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.595,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.595,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.595,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.595,1.892,1.297,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.89,1.297,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.593,1.89,1.297,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.593,1.89,1.297,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.593,1.89,1.297,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.593,1.89,1.297,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.594,1.892,1.298,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.592,1.891,1.299,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.592,1.891,1.299,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.592,1.891,1.299,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.592,1.891,1.299,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.592,1.891,1.299,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.299,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.299,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.299,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.299,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.299,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.3,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.3,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.3,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.3,MET,,,-0.088
ivch_1 (input port clocked by ideal_clock),0.593,1.892,1.3,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.589,1.89,1.301,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.589,1.89,1.301,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.589,1.89,1.301,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.589,1.89,1.301,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.589,1.89,1.301,MET,,,-0.09
ivch_0 (input port clocked by ideal_clock),0.59,1.891,1.301,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.59,1.892,1.302,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.588,1.892,1.304,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.585,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.585,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.585,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.585,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.585,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.586,1.892,1.306,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.586,1.892,1.306,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.586,1.892,1.306,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.586,1.892,1.306,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.586,1.892,1.306,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.584,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.584,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.584,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.584,1.89,1.306,MET,,,-0.09
ivch_4 (input port clocked by ideal_clock),0.585,1.892,1.307,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.585,1.892,1.307,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.585,1.892,1.307,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.585,1.892,1.307,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.585,1.892,1.307,MET,,,-0.088
ivch_2 (input port clocked by ideal_clock),0.534,1.841,1.307,MET,,,
ivch_0 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.584,1.892,1.308,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.583,1.892,1.309,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.583,1.892,1.309,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.583,1.892,1.309,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.583,1.892,1.309,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.583,1.892,1.309,MET,,,-0.088
ivch_2 (input port clocked by ideal_clock),0.518,1.838,1.32,MET,,,
ivch_0 (input port clocked by ideal_clock),0.522,1.842,1.32,MET,,,
ivch_1 (input port clocked by ideal_clock),0.57,1.891,1.322,MET,,,-0.089
ivch_1 (input port clocked by ideal_clock),0.568,1.891,1.323,MET,,,-0.089
ivch_4 (input port clocked by ideal_clock),0.562,1.892,1.33,MET,,,-0.088
ivch_4 (input port clocked by ideal_clock),0.558,1.891,1.334,MET,,,-0.089
rst_ (input port clocked by ideal_clock),0.501,1.838,1.337,MET,,,
rst_ (input port clocked by ideal_clock),0.423,1.765,1.342,MET,,,
rst_ (input port clocked by ideal_clock),0.495,1.838,1.343,MET,,,
ivch_2 (input port clocked by ideal_clock),0.547,1.89,1.344,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.547,1.89,1.344,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.547,1.89,1.344,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.547,1.89,1.344,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.547,1.89,1.344,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.545,1.89,1.345,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.545,1.89,1.345,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.545,1.89,1.345,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.545,1.89,1.345,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.545,1.89,1.345,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.346,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.346,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.346,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.346,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.346,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.544,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_2 (input port clocked by ideal_clock),0.543,1.89,1.347,MET,,,-0.09
ivch_1 (input port clocked by ideal_clock),0.55,1.898,1.348,MET,,,
ivch_2 (input port clocked by ideal_clock),0.543,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.543,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.543,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.543,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.543,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.348,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.349,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.349,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.349,MET,,,-0.089
ivch_2 (input port clocked by ideal_clock),0.542,1.891,1.349,MET,,,-0.089
